orderId:ID(Order),OrderDate,RequiredDate,ShippedDate,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,OrderID,labels:LABEL
138,2025-04-02 14:49:03,2025-04-12 14:49:03,2025-04-03 14:49:03,238.36,华成育卓科技有限公司物联网,辽宁省天津市南长兰州街Z座 934701,建市,福建省,354441,中国,138,Order
139,2025-11-25 06:16:04,2025-11-29 06:16:04,,404.56,飞海科技网络有限公司移动应用开发,海南省天津市淄川张街q座 932172,燕县,浙江省,971594,中国,139,Order
140,2026-04-04 07:34:57,2026-04-11 07:34:57,2026-04-07 07:34:57,228.69,新格林耐特网络有限公司科技公司,陕西省莉市海陵潮州街b座 800220,海门市,广东省,966848,中国,140,Order
141,2024-11-22 18:40:35,2024-12-06 18:40:35,2024-11-23 18:40:35,342.49,时空盒数字传媒有限公司互联网服务,浙江省沈阳市门头沟银川街c座 919514,张家港县,上海市,720701,中国,141,Order
142,2025-09-18 11:04:34,2025-09-25 11:04:34,2025-09-19 11:04:34,29.29,超艺信息有限公司云计算,河北省成市东丽昆明街K座 960129,婷婷市,浙江省,753169,中国,142,Order
143,2024-10-13 02:39:48,2024-10-18 02:39:48,,203.34,和泰科技有限公司区块链技术,重庆市重庆市和平北京街u座 140339,成市,安徽省,238244,中国,143,Order
144,2025-09-02 21:45:23,2025-09-05 21:45:23,2025-09-03 21:45:23,467.78,昊嘉信息有限公司云计算,上海市汕尾市长寿沈阳街C座 705111,云市,新疆维吾尔自治区,187121,中国,144,Order
145,2024-06-18 14:41:15,2024-06-26 14:41:15,2024-06-22 14:41:15,215.85,昂歌信息网络有限公司数字科技,云南省汕尾县牧野东莞路K座 682535,丽丽市,香港特别行政区,262977,中国,145,Order
146,2025-04-12 07:14:15,2025-04-25 07:14:15,2025-04-17 07:14:15,184.67,华成育卓科技有限公司物联网,辽宁省天津市南长兰州街Z座 934701,建市,福建省,354441,中国,146,Order
147,2025-01-24 07:11:41,2025-02-04 07:11:41,2025-01-29 07:11:41,28.63,太极网络有限公司网络安全,江西省银川市兴山上海路W座 571776,惠州市,内蒙古自治区,797677,中国,147,Order
148,2025-06-26 04:21:03,2025-07-09 04:21:03,2025-06-27 04:21:03,254.09,超艺信息有限公司云计算,河北省成市东丽昆明街K座 960129,婷婷市,浙江省,753169,中国,148,Order
149,2024-10-08 20:47:35,2024-10-21 20:47:35,2024-10-13 20:47:35,321.05,数字100科技有限公司人工智能,安徽省北镇市东丽淮安路q座 582719,慧市,河南省,391859,中国,149,Order
150,2025-11-04 16:56:30,2025-11-13 16:56:30,2025-11-08 16:56:30,311.7,鑫博腾飞网络有限公司科技公司,上海市马鞍山市高港梧州路P座 473928,福州县,青海省,812546,中国,150,Order
151,2024-06-26 08:26:27,2024-07-02 08:26:27,,374.91,联通时科信息有限公司物联网,辽宁省建市六枝特阮路y座 261842,长沙市,天津市,224560,中国,151,Order
152,2024-09-05 12:20:27,2024-09-15 12:20:27,,306.86,万迅电脑传媒有限公司大数据分析,福建省建军市蓟州淮安街Z座 471477,哈尔滨县,贵州省,302896,中国,152,Order
153,2024-04-16 14:41:44,2024-04-28 14:41:44,2024-04-21 14:41:44,320.55,联通时科科技有限公司移动应用开发,澳门特别行政区鹏县华龙张街H座 626130,林市,福建省,669231,中国,153,Order
154,2025-10-31 13:37:00,2025-11-05 13:37:00,2025-11-04 13:37:00,129.07,和泰科技有限公司区块链技术,重庆市重庆市和平北京街u座 140339,成市,安徽省,238244,中国,154,Order
155,2024-12-05 08:03:13,2024-12-19 08:03:13,2024-12-07 08:03:13,495.64,巨奥传媒有限公司科技公司,澳门特别行政区澳门县永川呼和浩特路W座 828636,合肥市,新疆维吾尔自治区,362851,中国,155,Order
156,2025-08-02 00:50:58,2025-08-12 00:50:58,,456.82,戴硕电子网络有限公司人工智能,江苏省六安市璧山车路E座 396526,雷县,山东省,385046,中国,156,Order
157,2025-07-26 08:19:25,2025-08-06 08:19:25,2025-07-30 08:19:25,496.61,联通时科科技有限公司移动应用开发,澳门特别行政区鹏县华龙张街H座 626130,林市,福建省,669231,中国,157,Order
158,2024-08-24 16:50:14,2024-09-01 16:50:14,2024-08-28 16:50:14,180.37,明腾网络有限公司互联网服务,天津市齐齐哈尔县高明齐齐哈尔街Q座 427497,长沙县,四川省,118752,中国,158,Order
159,2024-04-15 09:12:28,2024-04-20 09:12:28,2024-04-20 09:12:28,458.5,通际名联科技有限公司移动应用开发,山西省辉市孝南黄街s座 643128,玉珍县,北京市,925586,中国,159,Order
160,2025-07-31 02:11:56,2025-08-12 02:11:56,2025-08-03 02:11:56,213.45,鸿睿思博网络有限公司人工智能,西藏自治区云市蓟州黄路W座 144791,艳县,山西省,200853,中国,160,Order
161,2025-12-28 07:07:18,2026-01-01 07:07:18,2026-01-01 07:07:18,54.25,明腾科技有限公司智能科技,上海市成都市长寿嘉禾路t座 859476,健县,广西壮族自治区,933887,中国,161,Order
162,2024-05-27 00:17:47,2024-06-02 00:17:47,,66.72,迪摩网络有限公司移动应用开发,湖南省宁德县徐汇袁路V座 319614,桂兰县,台湾省,555505,中国,162,Order
163,2025-04-30 06:22:39,2025-05-11 06:22:39,2025-05-05 06:22:39,423.63,万迅电脑传媒有限公司大数据分析,福建省建军市蓟州淮安街Z座 471477,哈尔滨县,贵州省,302896,中国,163,Order
164,2024-07-15 21:15:05,2024-07-20 21:15:05,2024-07-20 21:15:05,167.24,易动力网络有限公司物联网,黑龙江省红梅县长寿郑州街y座 259683,合肥县,吉林省,759443,中国,164,Order
165,2025-05-25 16:57:02,2025-06-07 16:57:02,2025-05-29 16:57:02,474.73,数字100传媒有限公司物联网,澳门特别行政区哈尔滨县大兴上海路e座 923516,秀英市,河北省,622442,中国,165,Order
166,2025-06-22 21:58:55,2025-06-25 21:58:55,,31.11,国讯信息有限公司金融科技,海南省兵县山亭周街y座 863706,潜江县,四川省,449463,中国,166,Order
167,2024-08-17 10:45:37,2024-08-30 10:45:37,2024-08-18 10:45:37,316.0,浦华众城传媒有限公司数字科技,海南省利县普陀巢湖路o座 999720,荣县,青海省,522458,中国,167,Order
168,2026-01-05 12:06:18,2026-01-13 12:06:18,2026-01-08 12:06:18,138.83,飞利信传媒有限公司电子商务,湖南省雪梅县平山西安路c座 107995,乌鲁木齐市,台湾省,706254,中国,168,Order
169,2026-02-26 13:39:38,2026-03-11 13:39:38,2026-02-28 13:39:38,338.59,图龙信息科技有限公司金融科技,台湾省南京县蓟州武汉街t座 149909,重庆市,山东省,188461,中国,169,Order
170,2025-01-28 12:28:41,2025-02-05 12:28:41,,263.95,迪摩网络有限公司移动应用开发,湖南省宁德县徐汇袁路V座 319614,桂兰县,台湾省,555505,中国,170,Order
171,2024-05-06 23:10:24,2024-05-19 23:10:24,2024-05-09 23:10:24,249.48,万迅电脑传媒有限公司大数据分析,福建省建军市蓟州淮安街Z座 471477,哈尔滨县,贵州省,302896,中国,171,Order
172,2026-03-15 12:45:28,2026-03-22 12:45:28,2026-03-17 12:45:28,342.23,创联世纪网络有限公司数字科技,辽宁省亮县锡山澳门路k座 303312,汕尾市,海南省,997340,中国,172,Order
173,2024-11-03 14:59:24,2024-11-08 14:59:24,2024-11-05 14:59:24,49.94,飞海科技网络有限公司移动应用开发,海南省天津市淄川张街q座 932172,燕县,浙江省,971594,中国,173,Order
174,2025-01-29 23:25:27,2025-02-09 23:25:27,2025-02-02 23:25:27,41.43,昂歌信息科技有限公司生物科技,内蒙古自治区金凤县城东马鞍山路A座 708516,南昌市,四川省,658489,中国,174,Order
175,2025-07-18 02:26:12,2025-07-21 02:26:12,2025-07-20 02:26:12,357.75,和泰科技有限公司区块链技术,重庆市重庆市和平北京街u座 140339,成市,安徽省,238244,中国,175,Order
176,2024-11-14 07:53:17,2024-11-21 07:53:17,2024-11-18 07:53:17,252.39,数字100科技有限公司人工智能,安徽省北镇市东丽淮安路q座 582719,慧市,河南省,391859,中国,176,Order
177,2024-08-20 09:22:27,2024-08-31 09:22:27,2024-08-24 09:22:27,167.8,九方科技有限公司虚拟现实,广东省莹县滨城徐街w座 535418,慧县,江西省,744631,中国,177,Order
178,2026-02-08 02:28:38,2026-02-12 02:28:38,,475.16,巨奥传媒有限公司科技公司,澳门特别行政区澳门县永川呼和浩特路W座 828636,合肥市,新疆维吾尔自治区,362851,中国,178,Order
179,2024-07-05 12:43:52,2024-07-17 12:43:52,,165.65,戴硕电子科技有限公司云计算,辽宁省莹市涪城阎街h座 431413,成都县,天津市,423590,中国,179,Order
180,2025-11-09 23:58:50,2025-11-21 23:58:50,2025-11-14 23:58:50,127.23,南康传媒有限公司虚拟现实,新疆维吾尔自治区合肥市西夏杨路u座 969840,彬市,湖南省,118593,中国,180,Order
181,2025-01-29 15:31:54,2025-02-04 15:31:54,2025-01-31 15:31:54,292.66,和泰科技有限公司区块链技术,重庆市重庆市和平北京街u座 140339,成市,安徽省,238244,中国,181,Order
182,2025-06-22 08:52:17,2025-06-25 08:52:17,2025-06-27 08:52:17,493.54,国讯科技有限公司科技公司,甘肃省玉梅县城北广州路a座 989029,文县,云南省,210027,中国,182,Order
183,2025-03-28 08:01:42,2025-04-05 08:01:42,2025-03-30 08:01:42,180.31,商软冠联网络有限公司人工智能,新疆维吾尔自治区海口县丰都冯路M座 966391,瑜市,海南省,239768,中国,183,Order
184,2024-04-14 21:53:59,2024-04-21 21:53:59,2024-04-18 21:53:59,107.46,鑫博腾飞网络有限公司科技公司,上海市马鞍山市高港梧州路P座 473928,福州县,青海省,812546,中国,184,Order
185,2025-03-23 12:02:43,2025-03-28 12:02:43,,478.36,通际名联信息有限公司区块链技术,广东省桂荣县梁平谷街u座 437080,上海市,内蒙古自治区,431703,中国,185,Order
186,2024-08-09 08:59:55,2024-08-19 08:59:55,2024-08-12 08:59:55,277.98,维旺明信息有限公司大数据分析,湖南省台北县西峰黄街e座 976378,北镇市,新疆维吾尔自治区,300772,中国,186,Order
187,2025-01-21 21:10:52,2025-01-27 21:10:52,2025-01-23 21:10:52,148.53,思优信息有限公司虚拟现实,河北省澳门市梁平宜都街F座 195288,桂香县,辽宁省,124862,中国,187,Order
188,2024-09-22 15:19:49,2024-09-27 15:19:49,2024-09-26 15:19:49,124.78,数字100科技有限公司人工智能,安徽省北镇市东丽淮安路q座 582719,慧市,河南省,391859,中国,188,Order
189,2024-12-16 20:55:21,2024-12-25 20:55:21,,31.65,昂歌信息传媒有限公司互联网服务,贵州省婷县南长银川路R座 666949,通辽市,澳门特别行政区,679826,中国,189,Order
190,2025-10-29 19:04:37,2025-11-11 19:04:37,2025-11-03 19:04:37,62.01,七喜信息有限公司数字科技,甘肃省辉市秀英天津路I座 383433,凤英市,四川省,911684,中国,190,Order
191,2025-09-13 12:53:10,2025-09-27 12:53:10,2025-09-16 12:53:10,75.56,华远软件科技有限公司科技公司,河南省大冶市萧山吴街H座 487564,晨县,安徽省,892811,中国,191,Order
192,2024-12-12 08:14:15,2024-12-19 08:14:15,2024-12-15 08:14:15,450.76,济南亿次元网络有限公司数字科技,天津市太原市双滦梅街L座 337339,婷市,河北省,809552,中国,192,Order
193,2026-03-12 16:16:19,2026-03-24 16:16:19,2026-03-14 16:16:19,350.94,鸿睿思博网络有限公司人工智能,西藏自治区云市蓟州黄路W座 144791,艳县,山西省,200853,中国,193,Order
194,2026-02-25 15:23:15,2026-03-02 15:23:15,2026-02-26 15:23:15,170.54,和泰信息有限公司智能科技,北京市邯郸县友好陈街y座 426426,太原县,北京市,460560,中国,194,Order
195,2025-07-08 23:46:46,2025-07-14 23:46:46,2025-07-11 23:46:46,415.13,毕博诚信息有限公司生物科技,新疆维吾尔自治区永安市蓟州荆门街q座 646208,佳市,云南省,998503,中国,195,Order
196,2024-07-15 06:39:06,2024-07-25 06:39:06,2024-07-19 06:39:06,303.3,彩虹科技有限公司生物科技,台湾省旭市门头沟东莞街E座 294059,梧州市,贵州省,932212,中国,196,Order
197,2025-05-07 06:31:35,2025-05-10 06:31:35,2025-05-11 06:31:35,287.19,良诺信息有限公司信息技术,陕西省南昌县西峰朱路u座 281318,兰州县,天津市,255219,中国,197,Order
198,2024-06-01 04:25:48,2024-06-09 04:25:48,2024-06-02 04:25:48,440.42,创亿信息有限公司移动应用开发,河南省琳县蓟州施路j座 539361,永安市,天津市,240654,中国,198,Order
199,2025-12-22 10:51:13,2025-12-26 10:51:13,2025-12-25 10:51:13,40.34,恩悌网络有限公司云计算,浙江省利县华龙巢湖路i座 210303,武汉市,山西省,843988,中国,199,Order
200,2025-12-12 07:57:02,2025-12-17 07:57:02,2025-12-14 07:57:02,246.96,和泰科技有限公司区块链技术,重庆市重庆市和平北京街u座 140339,成市,安徽省,238244,中国,200,Order
201,2024-10-09 07:50:31,2024-10-19 07:50:31,2024-10-11 07:50:31,274.56,华成育卓科技有限公司物联网,辽宁省天津市南长兰州街Z座 934701,建市,福建省,354441,中国,201,Order
202,2026-03-04 17:03:30,2026-03-18 17:03:30,2026-03-09 17:03:30,239.06,济南亿次元网络有限公司数字科技,天津市太原市双滦梅街L座 337339,婷市,河北省,809552,中国,202,Order
203,2024-09-24 19:24:42,2024-09-29 19:24:42,2024-09-29 19:24:42,125.62,和泰信息有限公司大数据分析,山东省鑫县魏都长沙街L座 384089,西安县,北京市,195089,中国,203,Order
204,2024-08-20 14:26:33,2024-08-31 14:26:33,2024-08-21 14:26:33,362.31,银嘉科技有限公司金融科技,香港特别行政区北镇市沙市太原街l座 765547,长春县,台湾省,892976,中国,204,Order
205,2025-10-31 21:41:47,2025-11-10 21:41:47,2025-11-01 21:41:47,307.03,恒聪百汇科技有限公司互联网服务,云南省帆市清城曾路O座 622721,淑珍县,湖南省,352095,中国,205,Order
206,2025-09-14 05:19:08,2025-09-26 05:19:08,,59.12,彩虹科技有限公司生物科技,台湾省旭市门头沟东莞街E座 294059,梧州市,贵州省,932212,中国,206,Order
207,2026-03-27 17:03:25,2026-04-10 17:03:25,2026-03-28 17:03:25,63.4,国讯科技有限公司科技公司,甘肃省玉梅县城北广州路a座 989029,文县,云南省,210027,中国,207,Order
208,2024-05-02 13:37:30,2024-05-13 13:37:30,2024-05-03 13:37:30,28.28,毕博诚信息有限公司生物科技,新疆维吾尔自治区永安市蓟州荆门街q座 646208,佳市,云南省,998503,中国,208,Order
209,2025-06-02 20:34:06,2025-06-12 20:34:06,2025-06-05 20:34:06,426.03,图龙信息传媒有限公司云计算,台湾省潜江县朝阳海门街I座 891358,宜都县,澳门特别行政区,139184,中国,209,Order
210,2025-01-25 05:48:41,2025-02-06 05:48:41,2025-01-29 05:48:41,285.37,彩虹科技有限公司生物科技,台湾省旭市门头沟东莞街E座 294059,梧州市,贵州省,932212,中国,210,Order
211,2025-04-24 23:26:21,2025-04-28 23:26:21,2025-04-27 23:26:21,38.44,快讯信息有限公司大数据分析,内蒙古自治区通辽县金平兴城路i座 503555,荆门市,云南省,281393,中国,211,Order
212,2026-02-08 23:55:25,2026-02-21 23:55:25,2026-02-12 23:55:25,151.05,和泰科技有限公司区块链技术,重庆市重庆市和平北京街u座 140339,成市,安徽省,238244,中国,212,Order
213,2025-05-24 14:02:52,2025-06-04 14:02:52,2025-05-26 14:02:52,213.33,泰麒麟信息有限公司金融科技,黑龙江省玉珍市翔安六盘水街l座 604589,沈阳县,辽宁省,490029,中国,213,Order
214,2024-06-24 17:05:04,2024-07-04 17:05:04,2024-06-27 17:05:04,297.16,昂歌信息网络有限公司数字科技,云南省汕尾县牧野东莞路K座 682535,丽丽市,香港特别行政区,262977,中国,214,Order
215,2025-01-02 22:17:47,2025-01-14 22:17:47,2025-01-04 22:17:47,27.26,戴硕电子科技有限公司云计算,辽宁省莹市涪城阎街h座 431413,成都县,天津市,423590,中国,215,Order
216,2025-07-03 12:48:15,2025-07-09 12:48:15,2025-07-05 12:48:15,176.01,华远软件网络有限公司生物科技,河北省福州市浔阳哈尔滨路k座 728110,畅市,山西省,886906,中国,216,Order
217,2025-02-26 08:04:40,2025-03-07 08:04:40,,287.01,富罳网络有限公司互联网服务,重庆市宁市东城黄街A座 847040,洋县,福建省,901498,中国,217,Order
218,2024-04-25 05:46:17,2024-05-09 05:46:17,2024-04-30 05:46:17,449.8,信诚致远科技有限公司虚拟现实,贵州省永安县闵行齐齐哈尔街f座 397948,石家庄市,吉林省,557980,中国,218,Order
219,2026-02-05 10:27:34,2026-02-12 10:27:34,2026-02-07 10:27:34,488.02,富罳网络有限公司互联网服务,重庆市宁市东城黄街A座 847040,洋县,福建省,901498,中国,219,Order
220,2024-07-23 22:48:47,2024-08-05 22:48:47,2024-07-24 22:48:47,484.92,华远软件网络有限公司区块链技术,江西省杨市城东贾街d座 720547,广州县,海南省,430957,中国,220,Order
221,2025-10-10 09:20:22,2025-10-15 09:20:22,2025-10-14 09:20:22,55.5,四通传媒有限公司信息技术,西藏自治区嘉禾县高明西宁路X座 823260,汕尾县,四川省,305729,中国,221,Order
222,2024-05-09 15:29:59,2024-05-16 15:29:59,2024-05-11 15:29:59,482.8,天开网络有限公司互联网服务,宁夏回族自治区健县清城南昌路Y座 765549,沈阳市,浙江省,746834,中国,222,Order
223,2024-12-28 18:22:17,2025-01-06 18:22:17,2025-01-02 18:22:17,343.51,和泰信息有限公司智能科技,北京市邯郸县友好陈街y座 426426,太原县,北京市,460560,中国,223,Order
224,2024-04-29 05:00:28,2024-05-09 05:00:28,,164.61,时空盒数字网络有限公司大数据分析,甘肃省淮安市房山侯路J座 800401,通辽县,香港特别行政区,104126,中国,224,Order
225,2025-09-18 12:53:27,2025-10-01 12:53:27,2025-09-19 12:53:27,252.4,创联世纪网络有限公司数字科技,辽宁省亮县锡山澳门路k座 303312,汕尾市,海南省,997340,中国,225,Order
226,2025-10-24 20:29:19,2025-11-03 20:29:19,2025-10-26 20:29:19,208.57,戴硕电子网络有限公司人工智能,江苏省六安市璧山车路E座 396526,雷县,山东省,385046,中国,226,Order
227,2026-02-10 05:46:31,2026-02-21 05:46:31,,342.22,太极网络有限公司网络安全,江西省银川市兴山上海路W座 571776,惠州市,内蒙古自治区,797677,中国,227,Order
